log_y,dateval,2379_US_4497_5_X1.Value,2379_US_4497_5_X10.Value,2379_US_4497_5_X11.Value,2379_US_4497_5_X12.Value,2379_US_4497_5_X13.Value,2379_US_4497_5_X14.Value,2379_US_4497_5_X15.Value,2379_US_4497_5_X16.Value,2379_US_4497_5_X17.Value,2379_US_4497_5_X18.Value,2379_US_4497_5_X19.Value,2379_US_4497_5_X2.Value,2379_US_4497_5_X20.Value,2379_US_4497_5_X21.Value,2379_US_4497_5_X22.Value,2379_US_4497_5_X23.Value,2379_US_4497_5_X24.Value,2379_US_4497_5_X25.Value,2379_US_4497_5_X3.Value,2379_US_4497_5_X4.Value,2379_US_4497_5_X5.Value,2379_US_4497_5_X6.Value,2379_US_4497_5_X7.Value,2379_US_4497_5_X8.Value,2379_US_4497_5_X9.Value
12.290158735769932,2015-12-16,12.30814702790965,0.05377003175027313,0.03780193782080091,0.0035905006433807527,0.04424294596675954,-0.04063271804916176,-0.14323011934435675,0.35255338366044625,0.0036175219651932494,0.2209394585191316,0.06344475428708062,1.0903278732099766,-0.08327155099961388,-0.017841346642880437,0.1695781128706632,0.09514148569523928,0.005489265385778656,-0.33307140992373924,0.7181408901653008,-0.25792967987594856,-0.2233952426745371,0.03352118919153842,-0.17955267379881856,0.0553284835671565,-0.021196204280394745
12.433742916114568,2015-12-17,12.310835541352565,0.02133532972957071,0.022644981855246785,0.022427672812765184,-0.03948884035448388,-0.033008682880386796,0.16817260832873115,-0.32465519607102206,0.018119366273252658,-0.07145862400592815,0.03341803644378285,1.0804256194489967,-0.12524755184519465,-0.03769713431029541,-0.21647410338078454,0.04398187183925467,0.031232692505209082,-0.3075148247794124,0.41534896681504885,-0.25349477330652853,-0.08658155468509027,0.018052574978558108,-0.2389595771693765,0.0017018596196106753,-0.008091083931192126
12.499108299107924,2015-12-18,12.312422720325609,-0.0030288041797667557,0.10944684554692415,0.03225078756067292,-0.058461870460921106,0.0007213912777075115,-0.1546041052585126,0.3463448738586074,0.024365747780537676,0.004073103386177598,-0.05712922567266868,1.0689101996772958,-0.037392147740699926,-0.02917667474305417,0.10619071410741465,-0.035766046640927085,0.04619692324255686,0.02109637671283073,0.23631385936377178,-0.23524643762736674,0.13690186133208568,0.06527928324774512,-0.23496488008769867,-0.04128157027715863,-0.048892534144309545
12.52097445114678,2015-12-19,12.316396392210486,-0.026500551574567658,0.07335216607367495,-0.0052012297482192,0.0764310373670538,-0.08337729724395354,0.12573827614688066,-0.2549590980751872,-0.10548876130898796,-0.019666766695699195,0.005558424804003689,1.0592427342969077,0.09940052070511145,0.026786094533143495,0.11265196707902903,0.043435304577680196,0.05443396889083584,0.12985905793040836,0.5819595481389747,-0.2243465310033638,0.1013922222871736,-0.03913824154603789,-0.2205503730372751,-0.07610833862474034,0.13271016311481923
12.56162301707378,2015-12-20,12.321136852558748,-0.04072366355608929,0.11559324480149064,0.00376784036065478,0.1433404449641135,-0.23740533837388303,-0.037265434282815084,0.2738185006359201,-0.028431101900830976,0.0028000058142287204,0.06914920974620753,1.0491152841724105,0.13386391023198518,0.021763395694628304,-0.20064296083352454,0.056930912825405786,0.05871056657907856,-0.0049363945727393665,0.4149517665386164,-0.2081484058042237,-0.09494310567898595,0.03521984920486286,-0.17722484240121522,-0.0737244856063607,-0.0029460762185808537
12.4654845835283,2015-12-21,12.325557646064398,-0.03318013242536228,0.06261933517412474,0.04192873229501377,0.08377392937259409,-0.3603174447601608,-0.03831992653919537,-0.20861447728575194,0.005055165102327432,-0.15240436938577478,-0.06815054792749227,1.035698251176616,0.041460490426777165,0.010806760074024606,0.20462864503459754,-0.03900119883843161,0.057637811445100565,0.1641883476928953,0.2757942420668211,-0.18283129060899633,-0.0853967055937355,-0.12200918440893899,-0.12295453222809324,-0.03667779457092892,0.08423673377797704
12.398802545927776,2015-12-22,12.327729529026621,-0.02412325340382082,0.09781131716886612,0.04919927567678231,-0.019946520871330774,-0.3156813353326805,0.06424448969924891,0.23565934369866753,0.1169969389078272,0.06319549258533838,-0.0004900517912736057,1.0232199748065502,-0.03219185074660882,-0.020369671925560558,-0.09843095696615034,-0.035950699203053264,0.049936037208883094,-0.09146816460292345,0.6460237503985882,-0.15415890666550314,0.08167766444595836,0.0716105766755679,-0.05657234561573992,0.019083980070831046,0.11655609690735577
12.361331327046024,2015-12-23,12.3298475041295,-0.0022474055046767145,0.06332669738529983,0.0011340658405046364,-0.09547810596900917,-0.15039538529871924,-0.033238427506762126,-0.2171398247082712,-0.05246173386828031,-0.12752935443869495,0.07779444531199485,1.006966152438076,0.039823560106717636,-0.002433160044074265,-0.12555582358310727,0.011618641518332739,0.03760550908796641,-0.0007905926380416539,0.49841315763801824,-0.11637964140914239,0.06284275193352838,-0.03614777757317054,0.012593631877618475,0.07054886938516014,-0.08440700449546323
12.334772375778496,2015-12-24,12.331931903572515,0.017404588321455673,0.08209203188409167,-0.0062188887180444265,-0.11607339366565,-0.015974794817504537,-0.03695245211337296,0.18540412568139863,-0.052999386579111796,0.0029064920501078173,-0.07893527016757756,0.991203291172803,-0.009453312325768716,0.02323097969717977,0.3107894285418087,-0.03037819268076264,0.020446997842618636,-0.12544463512400195,0.32317983929756455,-0.06854816797190605,-0.09367337845252849,0.13854794936516474,0.07842385414753983,0.10173830089166838,0.032270393022642
12.309487269339272,2015-12-25,12.333127266437803,0.0354003443293205,0.013276432011339167,0.023803139101946605,-0.07282010486032917,-0.04967893354257967,0.07211601405713985,-0.25736691549523194,-0.07498015560179459,-0.10196053905804356,0.018405135433958636,0.9763161190116458,-0.0711087498490829,-0.015555082674626257,-0.3531731361677421,-0.035113983168886365,0.004029918570633357,0.1830641412432635,0.665448263464013,-0.019433333527697178,-0.054717869946589795,-0.020372392429090638,0.13314350278299183,0.09764956919918685,-0.07940513408866287
12.289500843241887,2015-12-26,12.334115340439931,0.04767949347729633,0.003112471430892593,0.03257934383269747,0.0025199403868128023,-0.2178992245925671,-0.038562909318593734,0.1566240808840148,0.09716571187489251,0.08164688658060909,0.04842439843175209,0.9591094823619601,-0.09220375228728897,0.02040033453123433,0.22272583062438273,0.025126936316438114,-0.01198110701172574,0.04565493573428935,0.5358666553946984,0.02645386285388973,0.10984461623944979,-0.031072284713712733,0.16980295031331083,0.06454409703584946,-0.14994041950960504
12.261055666991336,2015-12-27,12.335003237076306,0.04787830070101194,-0.05646585044625543,0.01013224925111817,0.03466414743716757,-0.30953975501657427,-0.05166004431669933,-0.23564782544261892,0.069965074759991,-0.11712942667308429,-0.054173071314901705,0.9411764299094331,-0.0073552415025190405,0.0017135446403919166,0.02538191317296432,0.01010674330795212,-0.026965343032166043,0.05197364265259524,0.3806636371918091,0.07023124609580665,0.06285504282451639,-0.06627549516149986,0.186832087080338,0.0029344253198986155,0.025113191125885836
12.228695319786338,2015-12-28,12.335964689506008,0.037721570171769005,-0.0591577949618719,0.012663583116581148,0.04652443644849186,-0.23867271932441514,0.14833860136382243,0.17220623518569614,-0.0025732798398477256,0.10322828990974085,-0.01358402050840298,0.9241571052718631,0.04337824856619697,-0.005708508309615895,-0.26310876843212005,-0.012443944703612339,-0.03810455652343747,0.03744345625324179,0.7185527359272883,0.10743482094871347,-0.11309957890384939,-0.06640586007900912,0.1790196954699907,-0.06515257671496898,-0.09676513582366716
12.196448206830079,2015-12-29,12.337291045766603,0.016084533942767962,-0.0916133213148819,0.013917300906141473,0.06496433042157324,-0.0617747962555942,-0.17482340267871002,-0.1777314702756939,-0.09255661633808525,-0.05407704736931512,0.09904685105125217,0.9084895264035462,0.009183108460019048,0.00469470700244782,0.37069092183496966,0.0573214153311075,-0.047456351248521406,-0.13124512305410424,0.562595775043504,0.1359907580271894,-0.064697850468164,0.12434194549427607,0.15547265576615665,-0.11860350386570731,0.010732666013264398
12.165300805036246,2015-12-30,12.3389954876644,-0.003707073756054335,-0.1055944715909499,-0.00512693905373499,0.08175857978230544,0.01177992677282734,0.11726075072185077,0.21598054480297374,-0.07119856913760528,0.16386849703722087,-0.10841287533009995,0.8936903661843064,0.0377950921221108,-0.02356900053718749,-0.2920312577862691,0.029324783788633676,-0.05240976073874384,-0.041927048695456326,0.3997952641335983,0.15091956789795014,0.11284791550411374,0.007932910212201688,0.1156332005855737,-0.1354416607004374,0.13421181235002713
12.134781400632937,2015-12-31,12.340914878404519,-0.02560858237539919,-0.12414542715857826,0.0002554583299495478,0.060261878811768005,-0.07778087809926948,-0.01945190442807354,-0.12288741431369703,0.09007283999336053,-0.05419148228390036,0.03783643219875531,0.8774048948034565,-0.00009432870933007848,0.019001294066622064,0.06567340845756026,-0.09339990096203024,-0.05332976569531973,-0.13736473333618063,0.7410829471026612,0.15448968130161198,0.061525694389656556,0.09805217808092359,0.06738115875558778,-0.10663440308605042,-0.020390424601233387
12.105231853508547,2016-01-01,12.342920408035226,-0.04113245063505323,-0.11831973072108151,0.01657344229319461,-0.006858503685242788,-0.22737149372618365,-0.05020389454522794,0.2130885823427821,0.06061586478627855,0.2204896525741703,0.04875233701792338,0.859895354926373,0.011588234806235158,-0.0065793914901801755,0.17718106249528895,-0.04813735769536269,-0.05153282144995535,0.1439559579752564,0.5899762928623474,0.14708752197307817,-0.11366896449640322,-0.13632492740138571,0.013209071776598637,-0.0346459628813973,0.1356556492829003
12.07567506616545,2016-01-02,12.344632741648999,-0.045232904040539215,-0.09743354963523429,-0.0025654550934379123,-0.10314779715457259,-0.2289228342919719,0.03988586909935724,-0.09170406928575518,0.0636204229250422,0.0463126935381582,-0.06475089314287251,0.8414256514866524,-0.018995877655313218,0.012153008818675648,-0.3063571723465998,0.05555572518074946,-0.04557557915758829,0.0023789881525491316,0.44422158966695513,0.12776138260725053,-0.05599841231021954,-0.04079165908741191,-0.042667013653234095,0.05622969758194471,0.0663433792192664
12.045746404129227,2016-01-03,12.3464716060279,-0.04171121772391922,-0.07792914584904351,-0.03849956871050015,-0.15916875326717864,-0.07051821144666684,0.020119757055739707,0.18556674754052058,-0.15149879812437322,0.20511345781175938,-0.008796300690989682,0.8207579739025264,0.03726422018169087,-0.003917705769002935,0.2965197318797843,0.009998128286898788,-0.03843263763539118,-0.041671388416191016,0.7664916990538886,0.09976204417245378,0.11912060739623918,-0.0245527201502661,-0.09417493522225598,0.1366282354647862,-0.08592115244430705
12.015572000838999,2016-01-04,12.3485332477583,-0.027003511719587318,-0.03924210028080875,-0.01759385775054807,-0.10500392440007066,0.1087522451392183,-0.07328434909441078,-0.11783130130715391,-0.02956820203117278,0.11099402993081986,0.1055787327073831,0.7982406554978784,-0.03209434217246704,-0.0369851366781582,-0.11092870194299001,-0.01273184830526459,-0.030950126623324727,0.03533632640148843,0.5909640821654891,0.0642422886142512,0.05151347850011998,0.06509142272673848,-0.13640955538434824,0.17619867278860274,0.056207709621975695
11.985338447891708,2016-01-05,12.35083129632199,-0.007893114483909978,-0.024295305358537682,0.006995417809137492,0.031484661436796985,0.10072088725649116,0.06730874380287727,0.09822389069842886,-0.0251949579649507,0.3056211787422163,-0.12658880521092464,0.7731763048643644,0.014027866122866231,0.03522629118585485,-0.1586081549649736,0.04130017630847456,-0.023865056747373575,-0.14696731615110958,0.4581257127171698,0.02188710369615633,-0.12438253463613044,0.13685832455402153,-0.16282968170732098,0.15964399189149564,-0.12173095356491435
11.955106958407285,2016-01-06,12.35311347797119,0.015487781524423826,0.03765358505341588,-0.019037392765006517,0.158402729410165,-0.07137768587812397,0.006805394535838831,-0.15357485921867664,0.179147670586506,0.11347438643056737,0.060160636366485026,0.7475307326840224,-0.030835053617274004,-0.015722717546171272,0.292470267079962,-0.01775282069939863,-0.019617125670852234,-0.003184325906122977,0.7955595785969977,-0.02173996701466455,-0.046130252973504524,-0.06076699149546936,-0.17351760531894128,0.09128602594101454,-0.10351509160109398
11.924956754093131,2016-01-07,12.35533621432685,0.03319506913679081,0.06017739094954394,-0.0543030416690292,0.19155267611270077,-0.21990259152106378,-0.09145694620256603,0.019329085351069537,0.004060631326451999,0.3465327832308914,0.04281322229987515,0.7223349488873327,0.0495579599345493,-0.00183525923619029,-0.26659088554821414,-0.06512290710134028,-0.017701318634099586,-0.0013832596837721756,0.6100386952319498,-0.06504031508179532,0.13177371486746023,0.009247455211062017,-0.16389234684032752,-0.009284308832878067,0.0518407925105854
11.894862938033338,2016-01-08,12.357708133357475,0.04069610591148135,0.11728981642091474,-0.025442919388341173,0.11450795349802051,-0.16725177489936696,0.13953603596963934,-0.1526202836441765,-0.04755554749496315,0.19020618809626508,-0.08518117676562587,0.6962284165142876,-0.025501428388365572,0.021200128640178884,0.13520099855682804,0.04772018916492715,-0.018392407970760083,0.16847877323671623,0.47422761520327006,-0.10651720493739164,0.04413494375288941,-0.17015326880377996,-0.13981915764457137,-0.10932839244767653,-0.09367853619245321
